;
; LinkTag
;
Record Type,Name,Description,Enabled,Input Tag,Output Tag,Dead Value,Link Mode,Link Rate,Trigger Tag,Comparison,Value,Trigger Type,Trigger Scan Rate
"Link Tag","MNS-2-KC-A9.Ports.ifOperStatus-07","резерв","1","SNMP.MNS-2-KC-A9.Ports.ifOperStatus-07","Diag.SNMP.MNS-2-KC-A9.Ports.ifOperStatus-07","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Ports.ifOperStatus-08","резерв","1","SNMP.MNS-2-KC-A9.Ports.ifOperStatus-08","Diag.SNMP.MNS-2-KC-A9.Ports.ifOperStatus-08","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Ports.ifOperStatus-09","МНС-2.ШС Коммутатор L3 (рез.)","1","SNMP.MNS-2-KC-A9.Ports.ifOperStatus-09","Diag.SNMP.MNS-2-KC-A9.Ports.ifOperStatus-09","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Ports.ifOperStatus-10","резерв","1","SNMP.MNS-2-KC-A9.Ports.ifOperStatus-10","Diag.SNMP.MNS-2-KC-A9.Ports.ifOperStatus-10","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.State.CPULoad","Загрузка CPU","1","SNMP.MNS-2-KC-A9.State.CPULoad","Diag.SNMP.MNS-2-KC-A9.State.CPULoad","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.State.CPUTemp","Температура процессора","1","SNMP.MNS-2-KC-A9.State.CPUTemp","Diag.SNMP.MNS-2-KC-A9.State.CPUTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.State.PowerState1","Состояние ввода питания №1","1","SNMP.MNS-2-KC-A9.State.PowerState1","Diag.SNMP.MNS-2-KC-A9.State.PowerState1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.State.PowerState2","Состояние ввода питания №2","1","SNMP.MNS-2-KC-A9.State.PowerState2","Diag.SNMP.MNS-2-KC-A9.State.PowerState2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Property.FW","Версия прошивки","1","SNMP.MNS-2-KC-A9.Property.FW","Diag.SNMP.MNS-2-KC-A9.Property.FW","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Property.IP","IP адресс","1","SNMP.MNS-2-KC-A9.Property.IP","Diag.SNMP.MNS-2-KC-A9.Property.IP","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Property.Mask","Маска","1","SNMP.MNS-2-KC-A9.Property.Mask","Diag.SNMP.MNS-2-KC-A9.Property.Mask","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Property.Name","Наименование устройства","1","SNMP.MNS-2-KC-A9.Property.Name","Diag.SNMP.MNS-2-KC-A9.Property.Name","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Property.sysUpTime","Время работы","1","SNMP.MNS-2-KC-A9.Property.sysUpTime","Diag.SNMP.MNS-2-KC-A9.Property.sysUpTime","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Status.Avar","Авария","1","_AdvancedTags.MNS-2-KC-A9.Avar","Diag.SNMP.MNS-2-KC-A9.Status.Avar","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A9.Status.Errors","Количество ошибок","1","_AdvancedTags.MNS-2-KC-A9.Avar","Diag.SNMP.MNS-2-KC-A9.Status.Errors","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Status","Доступность устройства","1","SNMP.MNS-2-KC-A7._System._NoError","Diag.SNMP.MNS-2-KC-A7.Status","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.ObjName","МНС-2.КЦ. АРМ оператора МНС-2 (рез.) А7","1","SNMP.MNS-2-KC-A7.ObjName","Diag.SNMP.MNS-2-KC-A7.ObjName","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Ports.ifInOctets-01","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/5","1","SNMP.MNS-2-KC-A7.Ports.ifInOctets-01","Diag.SNMP.MNS-2-KC-A7.Ports.ifInOctets-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Ports.ifInOctets-02","МНС-2.КЦ. Коммутатор ВУ (рез.) А9/5","1","SNMP.MNS-2-KC-A7.Ports.ifInOctets-02","Diag.SNMP.MNS-2-KC-A7.Ports.ifInOctets-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Ports.ifOperStatus-01","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/5","1","SNMP.MNS-2-KC-A7.Ports.ifOperStatus-01","Diag.SNMP.MNS-2-KC-A7.Ports.ifOperStatus-01","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Ports.ifOperStatus-02","МНС-2.КЦ. Коммутатор ВУ (рез.) А9/5","1","SNMP.MNS-2-KC-A7.Ports.ifOperStatus-02","Diag.SNMP.MNS-2-KC-A7.Ports.ifOperStatus-02","2","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Ports.ipAdEntNetMask-01","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/5","1","SNMP.MNS-2-KC-A7.Ports.ipAdEntNetMask-01","Diag.SNMP.MNS-2-KC-A7.Ports.ipAdEntNetMask-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Ports.ipAdEntNetMask-02","МНС-2.КЦ. Коммутатор ВУ (рез.) А9/5","1","SNMP.MNS-2-KC-A7.Ports.ipAdEntNetMask-02","Diag.SNMP.MNS-2-KC-A7.Ports.ipAdEntNetMask-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Ports.ipAdEntAddr-01","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/5","1","SNMP.MNS-2-KC-A7.Ports.ipAdEntAddr-01","Diag.SNMP.MNS-2-KC-A7.Ports.ipAdEntAddr-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Ports.ipAdEntAddr-02","МНС-2.КЦ. Коммутатор ВУ (рез.) А9/5","1","SNMP.MNS-2-KC-A7.Ports.ipAdEntAddr-02","Diag.SNMP.MNS-2-KC-A7.Ports.ipAdEntAddr-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPULoad1","Загрузка 1 ядра CPU","1","SNMP.MNS-2-KC-A7.State.CPULoad1","Diag.SNMP.MNS-2-KC-A7.State.CPULoad1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPULoad2","Загрузка 2 ядра CPU","1","SNMP.MNS-2-KC-A7.State.CPULoad2","Diag.SNMP.MNS-2-KC-A7.State.CPULoad2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPULoad3","Загрузка 3 ядра CPU","1","SNMP.MNS-2-KC-A7.State.CPULoad3","Diag.SNMP.MNS-2-KC-A7.State.CPULoad3","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPULoad4","Загрузка 4 ядра CPU","1","SNMP.MNS-2-KC-A7.State.CPULoad4","Diag.SNMP.MNS-2-KC-A7.State.CPULoad4","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPULoad5","Загрузка 5 ядра CPU","1","SNMP.MNS-2-KC-A7.State.CPULoad5","Diag.SNMP.MNS-2-KC-A7.State.CPULoad5","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPULoad6","Загрузка 6 ядра CPU","1","SNMP.MNS-2-KC-A7.State.CPULoad6","Diag.SNMP.MNS-2-KC-A7.State.CPULoad6","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPULoad7","Загрузка 7 ядра CPU","1","SNMP.MNS-2-KC-A7.State.CPULoad7","Diag.SNMP.MNS-2-KC-A7.State.CPULoad7","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPULoad8","Загрузка 8 ядра CPU","1","SNMP.MNS-2-KC-A7.State.CPULoad8","Diag.SNMP.MNS-2-KC-A7.State.CPULoad8","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPULoadTotal","Общая загрузка CPU","1","SNMP.MNS-2-KC-A7.State.CPULoadTotal","Diag.SNMP.MNS-2-KC-A7.State.CPULoadTotal","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDDSize1","Размер диска 1","1","SNMP.MNS-2-KC-A7.State.HDDSize1","Diag.SNMP.MNS-2-KC-A7.State.HDDSize1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDDSize2","Размер диска 2","1","SNMP.MNS-2-KC-A7.State.HDDSize2","Diag.SNMP.MNS-2-KC-A7.State.HDDSize2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDDUsed1","Используемый размер диска 1","1","SNMP.MNS-2-KC-A7.State.HDDUsed1","Diag.SNMP.MNS-2-KC-A7.State.HDDUsed1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDDUsed2","Используемый размер диска 2","1","SNMP.MNS-2-KC-A7.State.HDDUsed2","Diag.SNMP.MNS-2-KC-A7.State.HDDUsed2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDDUsedPercent1","Используемый размер диска 1, в процентах","1","SNMP.MNS-2-KC-A7.State.HDDUsedPercent1","Diag.SNMP.MNS-2-KC-A7.State.HDDUsedPercent1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDDUsedPercent2","Используемый размер диска 2, в процентах","1","SNMP.MNS-2-KC-A7.State.HDDUsedPercent2","Diag.SNMP.MNS-2-KC-A7.State.HDDUsedPercent2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDDState1","Статус жесткого диска 1","1","SNMP.MNS-2-KC-A7.State.HDDState1","Diag.SNMP.MNS-2-KC-A7.State.HDDState1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDDState2","Статус жесткого диска 2","1","SNMP.MNS-2-KC-A7.State.HDDState2","Diag.SNMP.MNS-2-KC-A7.State.HDDState2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.PMem","Размер физической памяти","1","SNMP.MNS-2-KC-A7.State.PMem","Diag.SNMP.MNS-2-KC-A7.State.PMem","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.PMemFree","Размер свободной физической памяти","1","SNMP.MNS-2-KC-A7.State.PMemFree","Diag.SNMP.MNS-2-KC-A7.State.PMemFree","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.VMem","Размер виртуальной памяти","1","SNMP.MNS-2-KC-A7.State.VMem","Diag.SNMP.MNS-2-KC-A7.State.VMem","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.VMemFree","Размер свободной виртуальной памяти","1","SNMP.MNS-2-KC-A7.State.VMemFree","Diag.SNMP.MNS-2-KC-A7.State.VMemFree","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.CPUTemp","Температура процессора","1","SNMP.MNS-2-KC-A7.State.CPUTemp","Diag.SNMP.MNS-2-KC-A7.State.CPUTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.MemTemp","Температура модулей памяти","1","SNMP.MNS-2-KC-A7.State.MemTemp","Diag.SNMP.MNS-2-KC-A7.State.MemTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.BoardTemp","Температура платы","1","SNMP.MNS-2-KC-A7.State.BoardTemp","Diag.SNMP.MNS-2-KC-A7.State.BoardTemp","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDD_RAIDStatus1","Статус RAID-массива","1","SNMP.MNS-2-KC-A7.State.HDD_RAIDStatus1","Diag.SNMP.MNS-2-KC-A7.State.HDD_RAIDStatus1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDD_RAIDStatus2","Статус RAID-массива","1","SNMP.MNS-2-KC-A7.State.HDD_RAIDStatus2","Diag.SNMP.MNS-2-KC-A7.State.HDD_RAIDStatus2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.HDD_RAIDStatus3","Статус RAID-массива","1","SNMP.MNS-2-KC-A7.State.HDD_RAIDStatus3","Diag.SNMP.MNS-2-KC-A7.State.HDD_RAIDStatus3","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.FanState","Состояние вентилятора","1","SNMP.MNS-2-KC-A7.State.FanState","Diag.SNMP.MNS-2-KC-A7.State.FanState","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.sysUpTime","Время работы устройства","1","SNMP.MNS-2-KC-A7.State.sysUpTime","Diag.SNMP.MNS-2-KC-A7.State.sysUpTime","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.PowerState1","Состояние источника питания 1","1","SNMP.MNS-2-KC-A7.State.PowerState1","Diag.SNMP.MNS-2-KC-A7.State.PowerState1","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.State.PowerState2","Состояние источника питания 2","1","SNMP.MNS-2-KC-A7.State.PowerState2","Diag.SNMP.MNS-2-KC-A7.State.PowerState2","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Status.Avar","Авария","1","_AdvancedTags.MNS-2-KC-A7.Avar","Diag.SNMP.MNS-2-KC-A7.Status.Avar","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","MNS-2-KC-A7.Status.Errors","Количество ошибок","1","_AdvancedTags.MNS-2-KC-A7.Avar","Diag.SNMP.MNS-2-KC-A7.Status.Errors","1","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.ObjName","МНС-2.Шкаф САР. Коммутатор ВУ (осн.) А8","1","SNMP.SAR-KC-A8.ObjName","Diag.SNMP.SAR-KC-A8.ObjName","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Status","Доступность устройства","1","SNMP.SAR-KC-A8._System._NoError","Diag.SNMP.SAR-KC-A8.Status","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-01","МНС-2.САР. КЦ основной А1.6/1","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-01","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-02","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/4","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-02","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-03","МНС-2.САР. КЦ резервный А2.6/1","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-03","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-04","резерв","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-04","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-05","МНС-2.САР. Панель оператора А12/1","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-05","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-06","резерв","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-06","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-07","резерв","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-07","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-07","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-08","резерв","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-08","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-08","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-09","резерв","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-09","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-09","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifAdminStatus-10","резерв","1","SNMP.SAR-KC-A8.Ports.ifAdminStatus-10","Diag.SNMP.SAR-KC-A8.Ports.ifAdminStatus-10","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-01","МНС-2.САР. КЦ основной А1.6/1","1","SNMP.SAR-KC-A8.Ports.ifInErrors-01","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-02","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/4","1","SNMP.SAR-KC-A8.Ports.ifInErrors-02","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-03","МНС-2.САР. КЦ резервный А2.6/1","1","SNMP.SAR-KC-A8.Ports.ifInErrors-03","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-04","резерв","1","SNMP.SAR-KC-A8.Ports.ifInErrors-04","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-05","МНС-2.САР. Панель оператора А12/1","1","SNMP.SAR-KC-A8.Ports.ifInErrors-05","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-06","резерв","1","SNMP.SAR-KC-A8.Ports.ifInErrors-06","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-07","резерв","1","SNMP.SAR-KC-A8.Ports.ifInErrors-07","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-07","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-08","резерв","1","SNMP.SAR-KC-A8.Ports.ifInErrors-08","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-08","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-09","резерв","1","SNMP.SAR-KC-A8.Ports.ifInErrors-09","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-09","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInErrors-10","резерв","1","SNMP.SAR-KC-A8.Ports.ifInErrors-10","Diag.SNMP.SAR-KC-A8.Ports.ifInErrors-10","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInOctets-01","МНС-2.САР. КЦ основной А1.6/1","1","SNMP.SAR-KC-A8.Ports.ifInOctets-01","Diag.SNMP.SAR-KC-A8.Ports.ifInOctets-01","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInOctets-02","МНС-2.КЦ. Коммутатор ВУ (осн.) А8/4","1","SNMP.SAR-KC-A8.Ports.ifInOctets-02","Diag.SNMP.SAR-KC-A8.Ports.ifInOctets-02","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInOctets-03","МНС-2.САР. КЦ резервный А2.6/1","1","SNMP.SAR-KC-A8.Ports.ifInOctets-03","Diag.SNMP.SAR-KC-A8.Ports.ifInOctets-03","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInOctets-04","резерв","1","SNMP.SAR-KC-A8.Ports.ifInOctets-04","Diag.SNMP.SAR-KC-A8.Ports.ifInOctets-04","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInOctets-05","МНС-2.САР. Панель оператора А12/1","1","SNMP.SAR-KC-A8.Ports.ifInOctets-05","Diag.SNMP.SAR-KC-A8.Ports.ifInOctets-05","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
"Link Tag","SAR-KC-A8.Ports.ifInOctets-06","резерв","1","SNMP.SAR-KC-A8.Ports.ifInOctets-06","Diag.SNMP.SAR-KC-A8.Ports.ifInOctets-06","","On Data Change of Input Tag","1000","","Trigger Tag == Value","0","Always","1000"
